resume_id,resume_text,job_description,relevance_score,label
410,"Role: Data Scientist. Experience: 6 years of experience in Data Scientist.. Education: Self-taught Developer. Skills: Pandas, Power BI, REST API, C#, Spark, C++, CI/CD.","Looking for a DevOps Engineer with expertise in Java, Python, Data Analysis, GCP, Hadoop, HTML, Docker.",0.11577071289015597,0
411,"Role: Data Scientist. Experience: 13 years of experience in Data Scientist.. Education: PhD in AI. Skills: MySQL, Vue, FastAPI.","Looking for a ML Engineer with expertise in TypeScript, Redis, Docker, Keras, Data Science, REST API.",0.15391917167913288,0
412,"Role: Data Scientist. Experience: 1 years of experience in Data Scientist.. Education: PhD in AI. Skills: Cloud Computing, TensorFlow, NumPy, TypeScript.","Looking for a Frontend Developer with expertise in Microservices, TypeScript, Machine Learning, Tableau, Java.",0.29999636112596834,0
413,"Role: Data Scientist. Experience: 14 years of experience in Data Scientist.. Education: MS in Data Science. Skills: Spark, Agile, Computer Vision, AWS, FastAPI, Terraform.","Looking for a DevOps Engineer with expertise in TensorFlow, Ansible, HTML, AWS, CI/CD.",0.39730859363388776,0
414,"Role: Data Scientist. Experience: 4 years of experience in Data Scientist.. Education: BS in Computer Science. Skills: Express, Ansible, Excel, C#, FastAPI, GraphQL, Data Analysis, Azure.","Looking for a ML Engineer with expertise in Vue, Project Management, Selenium, SQL, Hadoop, MongoDB.",0.33674024319486284,0
415,"Role: Frontend Developer. Experience: 1 years of experience in Frontend Developer.. Education: PhD in AI. Skills: Data Science, Excel, PostgreSQL, React, Problem Solving, CSS, NLP.","Looking for a ML Engineer with expertise in Agile, REST API, Power BI, Scrum, TensorFlow.",0.22533382514091974,0
416,"Role: Data Scientist. Experience: 10 years of experience in Data Scientist.. Education: BS in Computer Science. Skills: Elasticsearch, Computer Vision, Redis, JavaScript, Scrum, SQL, C#, Jenkins.","Looking for a DevOps Engineer with expertise in TensorFlow, GraphQL, Ansible, Tableau, Microservices, PyTorch, Redis.",0.38172836624607476,0
417,"Role: Frontend Developer. Experience: 3 years of experience in Frontend Developer.. Education: Self-taught Developer. Skills: Scikit-Learn, Data Analysis, Jenkins, Ansible, Communication Skills, FastAPI, Cloud Computing, PyTorch.","Looking for a Software Engineer with expertise in Selenium, C++, NumPy, Java, NLP, PyTorch.",0.274154479596078,0
418,"Role: DevOps Engineer. Experience: 3 years of experience in DevOps Engineer.. Education: BS in Computer Science. Skills: TensorFlow, Elasticsearch, MySQL, Azure.","Looking for a ML Engineer with expertise in Keras, Spark, MySQL, Flask, Power BI.",0.5377360213631954,0
419,"Role: DevOps Engineer. Experience: 9 years of experience in DevOps Engineer.. Education: PhD in AI. Skills: Ansible, Microservices, Data Analysis, HTML.","Looking for a DevOps Engineer with expertise in Flask, MongoDB, Selenium, Vue, Data Analysis, Pandas.",0.5529369681430887,0
420,"Role: Data Scientist. Experience: 10 years of experience in Data Scientist.. Education: Self-taught Developer. Skills: Ansible, C++, Linux, Pandas, GraphQL, MongoDB.","Looking for a Frontend Developer with expertise in Spark, Problem Solving, C++, Terraform, Django, Keras, JavaScript.",0.14716436780546371,0
421,"Role: Frontend Developer. Experience: 8 years of experience in Frontend Developer.. Education: Self-taught Developer. Skills: Scikit-Learn, Deep Learning, Computer Vision, PyTorch, Kubernetes, GitHub, CI/CD, C#.","Looking for a Software Engineer with expertise in PyTorch, REST API, Flask, Selenium, Keras, GitHub.",0.4019271105309626,0
422,"Role: ML Engineer. Experience: 7 years of experience in ML Engineer.. Education: BS in Computer Science. Skills: HTML, GraphQL, MongoDB, GitHub.","Looking for a DevOps Engineer with expertise in DevOps, Java, AWS, Data Analysis.",0.29824318233481484,0
423,"Role: Software Engineer. Experience: 10 years of experience in Software Engineer.. Education: MS in Data Science. Skills: Cloud Computing, Node.js, Data Science.","Looking for a ML Engineer with expertise in Git, AWS, Express, Spark, CI/CD, FastAPI.",0.15312195504296733,0
424,"Role: Frontend Developer. Experience: 5 years of experience in Frontend Developer.. Education: MS in Data Science. Skills: Elasticsearch, Spark, Machine Learning, Java, DevOps, Linux, Docker, Hadoop.","Looking for a Software Engineer with expertise in Selenium, Data Science, Flask, C++.",0.2509906578615126,0
425,"Role: Data Scientist. Experience: 2 years of experience in Data Scientist.. Education: PhD in AI. Skills: Node.js, Deep Learning, Kubernetes, Express.","Looking for a ML Engineer with expertise in Agile, Django, GitHub, Java, PyTorch, Data Science.",0.2574536488725098,0
426,"Role: Frontend Developer. Experience: 1 years of experience in Frontend Developer.. Education: BS in Computer Science. Skills: TensorFlow, Terraform, Project Management, Java, Computer Vision.","Looking for a Data Scientist with expertise in Computer Vision, Terraform, Machine Learning, Kubernetes, Data Science, CI/CD, HTML.",0.3209130978622212,0
427,"Role: Data Scientist. Experience: 15 years of experience in Data Scientist.. Education: PhD in AI. Skills: Angular, CSS, Express, Data Science.","Looking for a Software Engineer with expertise in NLP, NoSQL, Machine Learning, Microservices, Data Analysis, GraphQL, PostgreSQL.",0.3528478793064931,0
428,"Role: Data Scientist. Experience: 1 years of experience in Data Scientist.. Education: BS in Computer Science. Skills: Vue, Power BI, Machine Learning, Excel.","Looking for a ML Engineer with expertise in Pandas, Express, Django, Azure, Selenium, CSS, Project Management.",0.11104418043269053,0
429,"Role: Software Engineer. Experience: 13 years of experience in Software Engineer.. Education: MS in Data Science. Skills: Computer Vision, Django, Deep Learning, DevOps, C#, Express.","Looking for a Data Scientist with expertise in C#, Data Analysis, MySQL, PyTorch, Machine Learning, JavaScript.",0.35383614705819316,0
430,"Role: ML Engineer. Experience: 4 years of experience in ML Engineer.. Education: BS in Computer Science. Skills: Terraform, Deep Learning, Data Analysis, Computer Vision, GCP, SQL.","Looking for a Frontend Developer with expertise in GraphQL, Selenium, REST API, Vue, CI/CD, Angular.",0.18893752795755545,0
431,"Role: Software Engineer. Experience: 3 years of experience in Software Engineer.. Education: BS in Computer Science. Skills: Hadoop, Microservices, Flask, GCP, Elasticsearch, PyTorch, CSS, Python.","Looking for a DevOps Engineer with expertise in TypeScript, React, TensorFlow, NumPy, Computer Vision, Node.js.",0.11272285097104687,0
432,"Role: DevOps Engineer. Experience: 6 years of experience in DevOps Engineer.. Education: BS in Computer Science. Skills: NoSQL, TypeScript, Terraform, Deep Learning.","Looking for a DevOps Engineer with expertise in NoSQL, Cloud Computing, Problem Solving, Java, Communication Skills, Git, Microservices.",0.4688972598835027,0
433,"Role: Data Scientist. Experience: 4 years of experience in Data Scientist.. Education: MS in Data Science. Skills: MongoDB, DevOps, Docker, SQL.","Looking for a ML Engineer with expertise in Scikit-Learn, Docker, NLP, Java, AWS.",0.2290250154912728,0
434,"Role: Software Engineer. Experience: 6 years of experience in Software Engineer.. Education: MS in Data Science. Skills: Ansible, CSS, Django, MongoDB.","Looking for a Frontend Developer with expertise in Scrum, Linux, Deep Learning, Angular, Terraform.",0.28831866980011034,0
435,"Role: Data Scientist. Experience: 5 years of experience in Data Scientist.. Education: PhD in AI. Skills: CSS, Deep Learning, Kubernetes, NumPy.","Looking for a Frontend Developer with expertise in Linux, SQL, PyTorch, CI/CD.",0.288829281327898,0
436,"Role: ML Engineer. Experience: 9 years of experience in ML Engineer.. Education: PhD in AI. Skills: Angular, TypeScript, Excel, Deep Learning, JavaScript, Tableau, AWS, CSS.","Looking for a ML Engineer with expertise in GCP, Data Analysis, PyTorch, TypeScript, Communication Skills.",0.42971565641353326,0
437,"Role: Data Scientist. Experience: 2 years of experience in Data Scientist.. Education: BS in Computer Science. Skills: Redis, Machine Learning, NoSQL.","Looking for a Data Scientist with expertise in Flask, NoSQL, TensorFlow, Vue, GraphQL.",0.43135247318344505,0
438,"Role: Software Engineer. Experience: 7 years of experience in Software Engineer.. Education: BS in Computer Science. Skills: NoSQL, Problem Solving, Deep Learning, Microservices.","Looking for a Data Scientist with expertise in C++, JavaScript, Hadoop, FastAPI, MySQL, SQL, NLP.",0.2532528650138628,0
439,"Role: DevOps Engineer. Experience: 6 years of experience in DevOps Engineer.. Education: Self-taught Developer. Skills: Keras, HTML, AWS, CI/CD, Power BI, Jenkins, Machine Learning, Tableau.","Looking for a DevOps Engineer with expertise in GraphQL, GCP, CSS, TypeScript, HTML, Angular, TensorFlow.",0.4481647187783631,0
440,"Role: Data Scientist. Experience: 4 years of experience in Data Scientist.. Education: BS in Computer Science. Skills: Python, Hadoop, Tableau, Vue.","Looking for a Software Engineer with expertise in Project Management, Microservices, TypeScript, PostgreSQL, Computer Vision.",0.2627468010574873,0
441,"Role: Frontend Developer. Experience: 3 years of experience in Frontend Developer.. Education: PhD in AI. Skills: Communication Skills, C#, Agile, MySQL, C++, Microservices, Machine Learning.","Looking for a Frontend Developer with expertise in Django, Problem Solving, MySQL, Cloud Computing, TensorFlow, Angular.",0.44059214801209856,0
442,"Role: ML Engineer. Experience: 13 years of experience in ML Engineer.. Education: BS in Computer Science. Skills: PyTorch, Azure, MongoDB, GCP, React, HTML, Scikit-Learn, Keras.","Looking for a Data Scientist with expertise in TypeScript, Express, Computer Vision, MySQL, Excel, NLP.",0.18291193684334756,0
443,"Role: ML Engineer. Experience: 12 years of experience in ML Engineer.. Education: PhD in AI. Skills: Angular, Express, Pandas, Kubernetes.","Looking for a Software Engineer with expertise in FastAPI, Spark, Deep Learning, Jenkins, Linux.",0.2905472603070457,0
444,"Role: Frontend Developer. Experience: 1 years of experience in Frontend Developer.. Education: PhD in AI. Skills: Azure, Node.js, SQL, Tableau.","Looking for a DevOps Engineer with expertise in DevOps, Elasticsearch, Pandas, NumPy, Microservices, Kubernetes.",0.21631616178979243,0
445,"Role: ML Engineer. Experience: 2 years of experience in ML Engineer.. Education: PhD in AI. Skills: SQL, C#, Problem Solving, Computer Vision.","Looking for a Software Engineer with expertise in Scikit-Learn, Tableau, Selenium, Django.",0.10360638226609195,0
446,"Role: ML Engineer. Experience: 11 years of experience in ML Engineer.. Education: BS in Computer Science. Skills: Data Analysis, TensorFlow, Kubernetes, CI/CD.","Looking for a Frontend Developer with expertise in Git, Jenkins, Excel, Computer Vision, Kubernetes.",0.17940906290897402,0
447,"Role: Software Engineer. Experience: 6 years of experience in Software Engineer.. Education: PhD in AI. Skills: NLP, Scikit-Learn, CSS, AWS.","Looking for a Frontend Developer with expertise in Communication Skills, Project Management, GCP, SQL, Excel, Scrum, Problem Solving.",0.16375903296173416,0
448,"Role: Data Scientist. Experience: 7 years of experience in Data Scientist.. Education: BS in Computer Science. Skills: DevOps, Jenkins, Python, Node.js, Java, Flask, Cloud Computing.","Looking for a Frontend Developer with expertise in Flask, Jenkins, Project Management, Computer Vision, Machine Learning, HTML, CSS.",0.24940510632795268,0
449,"Role: Data Scientist. Experience: 10 years of experience in Data Scientist.. Education: MS in Data Science. Skills: Node.js, Microservices, Machine Learning, Python, FastAPI.","Looking for a ML Engineer with expertise in GCP, Git, Excel, Express.",0.16979436928695713,0
450,"Role: Software Engineer. Experience: 2 years of experience in Software Engineer.. Education: PhD in AI. Skills: DevOps, Deep Learning, Azure, React, AWS, Power BI.","Looking for a DevOps Engineer with expertise in Jenkins, Flask, Ansible, REST API, Hadoop, C#.",0.426379610393269,0
451,"Role: DevOps Engineer. Experience: 14 years of experience in DevOps Engineer.. Education: MS in Data Science. Skills: Azure, Scrum, Express, TypeScript, PyTorch, Excel, Elasticsearch, C++.","Looking for a DevOps Engineer with expertise in Keras, GitHub, PyTorch, NumPy, Cloud Computing, C#.",0.34970048806437487,0
452,"Role: Software Engineer. Experience: 6 years of experience in Software Engineer.. Education: BS in Computer Science. Skills: SQL, Flask, HTML, C++.","Looking for a Data Scientist with expertise in Power BI, C++, Selenium, Angular, REST API, Deep Learning.",0.18032754655680622,0
453,"Role: DevOps Engineer. Experience: 9 years of experience in DevOps Engineer.. Education: PhD in AI. Skills: Hadoop, CSS, Microservices.","Looking for a ML Engineer with expertise in Kubernetes, Node.js, Ansible, Terraform, Scikit-Learn.",0.11816409831837356,0
454,"Role: ML Engineer. Experience: 10 years of experience in ML Engineer.. Education: BS in Computer Science. Skills: Deep Learning, AWS, Scrum, NumPy.","Looking for a Data Scientist with expertise in Power BI, Scrum, Pandas, Deep Learning, Redis, Agile, Computer Vision.",0.5043047326139887,0
455,"Role: Software Engineer. Experience: 7 years of experience in Software Engineer.. Education: PhD in AI. Skills: Elasticsearch, React, AWS, Angular, Python, PostgreSQL.","Looking for a Frontend Developer with expertise in Azure, Deep Learning, Tableau, HTML, Cloud Computing.",0.059088406447857,0
456,"Role: Software Engineer. Experience: 5 years of experience in Software Engineer.. Education: PhD in AI. Skills: Jenkins, Linux, Keras, Terraform, Git.","Looking for a DevOps Engineer with expertise in Cloud Computing, Terraform, C++, React, Flask.",0.3128125254277937,0
457,"Role: ML Engineer. Experience: 4 years of experience in ML Engineer.. Education: BS in Computer Science. Skills: NoSQL, Ansible, Communication Skills, Scikit-Learn, Linux, Jenkins, Tableau.","Looking for a ML Engineer with expertise in Git, TensorFlow, NLP, Hadoop, Angular.",0.37191091975246715,0
458,"Role: Data Scientist. Experience: 7 years of experience in Data Scientist.. Education: MS in Data Science. Skills: Project Management, Flask, GCP, TypeScript, React, MySQL.","Looking for a Software Engineer with expertise in Problem Solving, Data Analysis, MongoDB, NoSQL, PostgreSQL.",0.23805987907682066,0
459,"Role: Software Engineer. Experience: 8 years of experience in Software Engineer.. Education: Self-taught Developer. Skills: PyTorch, Cloud Computing, MySQL, CSS, Communication Skills, NoSQL.","Looking for a ML Engineer with expertise in NumPy, TensorFlow, MongoDB, AWS, NoSQL, DevOps.",0.3737379360320164,0
460,"Role: Frontend Developer. Experience: 7 years of experience in Frontend Developer.. Education: BS in Computer Science. Skills: Microservices, Tableau, Data Science.","Looking for a Frontend Developer with expertise in HTML, GitHub, Azure, Keras.",0.3061719311906293,0
461,"Role: ML Engineer. Experience: 10 years of experience in ML Engineer.. Education: BS in Computer Science. Skills: React, Linux, Keras, REST API, Kubernetes, Computer Vision, Redis, PostgreSQL.","Looking for a Frontend Developer with expertise in Machine Learning, Ansible, GraphQL, Data Science.",0.285316974889877,0
462,"Role: Data Scientist. Experience: 12 years of experience in Data Scientist.. Education: Self-taught Developer. Skills: MySQL, MongoDB, Jenkins.","Looking for a Data Scientist with expertise in Elasticsearch, Cloud Computing, Node.js, CSS, Agile.",0.2920889501561045,0
463,"Role: Software Engineer. Experience: 1 years of experience in Software Engineer.. Education: BS in Computer Science. Skills: Linux, Vue, PostgreSQL.","Looking for a Frontend Developer with expertise in TypeScript, NLP, PyTorch, Express, Linux, Ansible, Node.js.",0.2137686616656517,0
464,"Role: Software Engineer. Experience: 7 years of experience in Software Engineer.. Education: Self-taught Developer. Skills: Communication Skills, C#, Vue, React, Java, TypeScript, DevOps.","Looking for a Frontend Developer with expertise in Python, NumPy, Communication Skills, AWS, CSS, Jenkins, JavaScript.",0.1867815833618164,0
465,"Role: Frontend Developer. Experience: 3 years of experience in Frontend Developer.. Education: PhD in AI. Skills: Problem Solving, Computer Vision, Communication Skills, Elasticsearch, Java, Kubernetes, Cloud Computing, Excel.","Looking for a Data Scientist with expertise in NoSQL, Vue, MySQL, Node.js, Flask, Redis, Express.",0.28363022339732613,0
466,"Role: Data Scientist. Experience: 5 years of experience in Data Scientist.. Education: PhD in AI. Skills: Pandas, Machine Learning, Angular, FastAPI, SQL.","Looking for a DevOps Engineer with expertise in Data Science, Flask, Hadoop, Vue, Angular, GitHub, Ansible.",0.19762682390556474,0
467,"Role: Data Scientist. Experience: 10 years of experience in Data Scientist.. Education: PhD in AI. Skills: Python, C#, Flask, REST API, AWS, Computer Vision.","Looking for a Software Engineer with expertise in MongoDB, Java, GCP, TensorFlow, HTML.",0.10285598455002386,0
468,"Role: Data Scientist. Experience: 2 years of experience in Data Scientist.. Education: BS in Computer Science. Skills: Terraform, SQL, Azure, TensorFlow, Git.","Looking for a Frontend Developer with expertise in React, Data Analysis, CSS, Excel, Linux, Ansible, Hadoop.",0.06579365734207061,0
469,"Role: Data Scientist. Experience: 5 years of experience in Data Scientist.. Education: BS in Computer Science. Skills: Git, NumPy, CI/CD.","Looking for a Data Scientist with expertise in GraphQL, NumPy, Project Management, NoSQL, Ansible, TypeScript.",0.352067150281648,0
470,"Role: DevOps Engineer. Experience: 3 years of experience in DevOps Engineer.. Education: MS in Data Science. Skills: Elasticsearch, Kubernetes, Ansible, Spark.","Looking for a Data Scientist with expertise in NLP, Jenkins, GraphQL, MySQL, Excel, REST API.",0.1805516165830185,0
471,"Role: Data Scientist. Experience: 13 years of experience in Data Scientist.. Education: MS in Data Science. Skills: HTML, Kubernetes, Spark, Jenkins, Excel, Python, Elasticsearch, Flask.","Looking for a Frontend Developer with expertise in Agile, Terraform, Kubernetes, Excel, C++, PyTorch, Scikit-Learn.",0.21803782509023253,0
472,"Role: DevOps Engineer. Experience: 12 years of experience in DevOps Engineer.. Education: PhD in AI. Skills: Python, Terraform, Linux, CSS, Git.","Looking for a Frontend Developer with expertise in Redis, Scikit-Learn, Data Science, Scrum, PostgreSQL, TensorFlow.",0.10297866263609617,0
473,"Role: ML Engineer. Experience: 14 years of experience in ML Engineer.. Education: MS in Data Science. Skills: Elasticsearch, FastAPI, Java, GraphQL, TypeScript, Pandas, MySQL, Excel.","Looking for a ML Engineer with expertise in GitHub, Django, CI/CD, Scikit-Learn, Express, Power BI.",0.3579513172478538,0
474,"Role: Frontend Developer. Experience: 12 years of experience in Frontend Developer.. Education: Self-taught Developer. Skills: Data Science, Jenkins, REST API, Vue, Pandas.","Looking for a Software Engineer with expertise in Communication Skills, Machine Learning, Django, Deep Learning.",0.21751784956713338,0
475,"Role: ML Engineer. Experience: 11 years of experience in ML Engineer.. Education: MS in Data Science. Skills: Redis, NLP, PyTorch, Computer Vision.","Looking for a ML Engineer with expertise in Java, Django, Selenium, Project Management.",0.3284158551776686,0
476,"Role: Software Engineer. Experience: 12 years of experience in Software Engineer.. Education: MS in Data Science. Skills: Power BI, REST API, CSS, Scrum, Data Analysis, NoSQL, Cloud Computing.","Looking for a Data Scientist with expertise in Python, Node.js, NoSQL, CSS, C++.",0.602841350786707,0
477,"Role: Frontend Developer. Experience: 15 years of experience in Frontend Developer.. Education: BS in Computer Science. Skills: Redis, Express, Problem Solving, SQL, Linux, Terraform, Ansible.","Looking for a Data Scientist with expertise in Spark, Git, CI/CD, Deep Learning.",0.03507079683314297,0
478,"Role: Software Engineer. Experience: 6 years of experience in Software Engineer.. Education: PhD in AI. Skills: TypeScript, Angular, MySQL, MongoDB.","Looking for a Frontend Developer with expertise in Scikit-Learn, Angular, Selenium, TensorFlow.",0.3540538563427573,0
479,"Role: ML Engineer. Experience: 7 years of experience in ML Engineer.. Education: BS in Computer Science. Skills: Power BI, Redis, Deep Learning, Node.js, Spark, Project Management.","Looking for a Data Scientist with expertise in Communication Skills, Redis, Tableau, NumPy, NoSQL.",0.1730856930278232,0
480,"Role: DevOps Engineer. Experience: 15 years of experience in DevOps Engineer.. Education: PhD in AI. Skills: C#, Angular, NumPy, Vue, PyTorch, Ansible.","Looking for a Frontend Developer with expertise in Microservices, Express, FastAPI, JavaScript.",0.16059395005449484,0
481,"Role: Software Engineer. Experience: 7 years of experience in Software Engineer.. Education: Self-taught Developer. Skills: Redis, Pandas, Microservices, Hadoop.","Looking for a DevOps Engineer with expertise in Elasticsearch, Scrum, MySQL, Communication Skills, Flask, Tableau.",0.30978502699934096,0
482,"Role: Frontend Developer. Experience: 7 years of experience in Frontend Developer.. Education: PhD in AI. Skills: Data Science, C#, Docker, Deep Learning, Selenium.","Looking for a Software Engineer with expertise in Data Analysis, GitHub, TensorFlow, Node.js.",0.09469204523252346,0
483,"Role: ML Engineer. Experience: 6 years of experience in ML Engineer.. Education: PhD in AI. Skills: Problem Solving, Project Management, Hadoop, SQL, Django, FastAPI.","Looking for a Data Scientist with expertise in NoSQL, Terraform, Jenkins, Ansible, HTML, Scrum.",0.17510074435884704,0
484,"Role: Software Engineer. Experience: 9 years of experience in Software Engineer.. Education: Self-taught Developer. Skills: Power BI, Computer Vision, Azure, GCP, Hadoop.","Looking for a Software Engineer with expertise in Pandas, Redis, Power BI, Java, Express, HTML.",0.3855036604573982,0
485,"Role: Data Scientist. Experience: 3 years of experience in Data Scientist.. Education: MS in Data Science. Skills: GitHub, Computer Vision, Python, MySQL, FastAPI.","Looking for a Data Scientist with expertise in Terraform, React, Git, Spark.",0.4440154088639963,0
486,"Role: Software Engineer. Experience: 5 years of experience in Software Engineer.. Education: Self-taught Developer. Skills: Excel, Linux, Express, GraphQL, CSS.","Looking for a Frontend Developer with expertise in GitHub, Linux, NLP, Node.js, Docker.",0.41386656148305795,0
487,"Role: Data Scientist. Experience: 13 years of experience in Data Scientist.. Education: BS in Computer Science. Skills: JavaScript, Keras, CI/CD, Excel.","Looking for a Frontend Developer with expertise in Scrum, Ansible, C++, Agile, Azure, Git.",0.25291367070834625,0
488,"Role: Software Engineer. Experience: 10 years of experience in Software Engineer.. Education: BS in Computer Science. Skills: Ansible, Pandas, Elasticsearch.","Looking for a ML Engineer with expertise in Hadoop, Azure, Tableau, Node.js, Excel.",0.31491362395812117,0
489,"Role: ML Engineer. Experience: 12 years of experience in ML Engineer.. Education: MS in Data Science. Skills: Git, MongoDB, Elasticsearch, Docker, Project Management, Express, GitHub, Spark.","Looking for a Data Scientist with expertise in Redis, GCP, Terraform, FastAPI, NLP, Pandas, Machine Learning.",0.3431942038584125,0
490,"Role: Frontend Developer. Experience: 2 years of experience in Frontend Developer.. Education: Self-taught Developer. Skills: NumPy, TensorFlow, Keras, NoSQL, Data Analysis, GraphQL.","Looking for a Frontend Developer with expertise in Hadoop, MySQL, Azure, AWS, Excel, Node.js, CSS.",0.45162022475892416,0
491,"Role: Frontend Developer. Experience: 15 years of experience in Frontend Developer.. Education: Self-taught Developer. Skills: Pandas, Node.js, Scikit-Learn, Scrum, DevOps, Docker, Kubernetes.","Looking for a Data Scientist with expertise in GraphQL, Jenkins, Azure, DevOps, Pandas.",0.2827127323906915,0
492,"Role: Frontend Developer. Experience: 3 years of experience in Frontend Developer.. Education: BS in Computer Science. Skills: Agile, CSS, Power BI, SQL.","Looking for a Frontend Developer with expertise in Project Management, Selenium, DevOps, Machine Learning, Scrum, Scikit-Learn.",0.3249124173771407,0
493,"Role: DevOps Engineer. Experience: 8 years of experience in DevOps Engineer.. Education: BS in Computer Science. Skills: Scikit-Learn, GraphQL, GCP, Express, DevOps.","Looking for a Software Engineer with expertise in Project Management, Kubernetes, Machine Learning, MySQL.",0.09753839804399383,0
494,"Role: Software Engineer. Experience: 4 years of experience in Software Engineer.. Education: PhD in AI. Skills: PyTorch, Power BI, SQL, Computer Vision, HTML.","Looking for a Data Scientist with expertise in Redis, Data Science, Microservices, TensorFlow, Kubernetes, Deep Learning, Problem Solving.",0.0708383464380601,0
495,"Role: DevOps Engineer. Experience: 14 years of experience in DevOps Engineer.. Education: MS in Data Science. Skills: Computer Vision, Excel, GitHub.","Looking for a Software Engineer with expertise in C#, Terraform, PyTorch, Power BI, Azure.",0.09936795325002631,0
496,"Role: Frontend Developer. Experience: 5 years of experience in Frontend Developer.. Education: PhD in AI. Skills: Pandas, Docker, TypeScript.","Looking for a ML Engineer with expertise in GCP, Terraform, Django, Spark, Java, Linux.",0.039280269764739834,0
497,"Role: ML Engineer. Experience: 7 years of experience in ML Engineer.. Education: BS in Computer Science. Skills: Ansible, Linux, Elasticsearch, PostgreSQL, GraphQL.","Looking for a ML Engineer with expertise in Java, PostgreSQL, Redis, TypeScript.",0.6341850131801462,0
498,"Role: DevOps Engineer. Experience: 6 years of experience in DevOps Engineer.. Education: Self-taught Developer. Skills: Django, Computer Vision, Kubernetes.","Looking for a ML Engineer with expertise in SQL, REST API, Selenium, PyTorch, Data Analysis, DevOps.",0.3696149205163123,0
499,"Role: DevOps Engineer. Experience: 15 years of experience in DevOps Engineer.. Education: PhD in AI. Skills: HTML, AWS, Jenkins, Communication Skills, Ansible.","Looking for a DevOps Engineer with expertise in HTML, Terraform, CI/CD, Spark, Angular, Docker.",0.4016008490905443,0
