resume_id,resume_text,job_description,relevance_score,label,processed_resume,processed_jd,skill_overlap,cosine_similarity
62,"Role: DevOps Engineer. Experience: 10 years of experience in DevOps Engineer.. Education: MS in Data Science. Skills: PostgreSQL, SQL, Node.js.","Looking for a DevOps Engineer with expertise in FastAPI, Express, Angular, Scrum.",0.4255440857718094,0,role devops engineer experience 10 year experience devops engineer education ms data science skill postgresql sql node.js,look devops engineer expertise fastapi express angular scrum,0.2,0.6905981176139051
63,"Role: Software Engineer. Experience: 11 years of experience in Software Engineer.. Education: Self-taught Developer. Skills: Hadoop, Scrum, Angular, Linux, Power BI, Jenkins, FastAPI, JavaScript.","Looking for a Frontend Developer with expertise in Git, HTML, GraphQL, PyTorch, Machine Learning, TypeScript, Node.js.",0.238630645979053,0,role software engineer experience 11 year experience software engineer education self teach developer skill hadoop scrum angular linux power bi jenkins fastapi javascript,look frontend developer expertise git html graphql pytorch machine learning typescript node.js,0.0,0.7903828634227178
64,"Role: Frontend Developer. Experience: 11 years of experience in Frontend Developer.. Education: MS in Data Science. Skills: Spark, Docker, NumPy, TypeScript, Kubernetes.","Looking for a ML Engineer with expertise in Django, Pandas, Docker, Angular, Data Analysis, NoSQL, NumPy.",0.3374842446130716,0,role frontend developer experience 11 year experience frontend developer education ms data science skill spark docker numpy typescript kubernetes,look ml engineer expertise django pandas docker angular data analysis nosql numpy,0.2857142857142857,0.7092534352955701
65,"Role: DevOps Engineer. Experience: 8 years of experience in DevOps Engineer.. Education: Self-taught Developer. Skills: NumPy, Node.js, NoSQL, Java, Selenium, GraphQL, Django, PyTorch.","Looking for a Frontend Developer with expertise in C#, Tableau, Python, HTML, Computer Vision, Linux, GraphQL.",0.3202533615747545,0,role devops engineer experience 8 year experience devops engineer education self teach developer skill numpy node.js nosql java selenium graphql django pytorch,look frontend developer expertise c tableau python html computer vision linux graphql,0.14285714285714285,0.6242054923473856
66,"Role: Software Engineer. Experience: 4 years of experience in Software Engineer.. Education: PhD in AI. Skills: C#, Scikit-Learn, Vue, TypeScript, Jenkins.","Looking for a Software Engineer with expertise in GCP, Cloud Computing, Tableau, CI/CD.",0.3748160055366832,0,role software engineer experience 4 year experience software engineer education phd ai skill c scikit learn vue typescript jenkins,look software engineer expertise gcp cloud computing tableau ci cd,0.0,0.7423077966333688
67,"Role: Frontend Developer. Experience: 8 years of experience in Frontend Developer.. Education: BS in Computer Science. Skills: React, GitHub, Git.","Looking for a DevOps Engineer with expertise in Problem Solving, MySQL, DevOps, Angular, NumPy.",0.2439485807859308,0,role frontend developer experience 8 year experience frontend developer education bs computer science skill react github git,look devops engineer expertise problem solving mysql devops angular numpy,0.0,0.6717777944524078
68,"Role: Data Scientist. Experience: 12 years of experience in Data Scientist.. Education: Self-taught Developer. Skills: Node.js, CI/CD, Scikit-Learn, PostgreSQL, Git.","Looking for a DevOps Engineer with expertise in SQL, Flask, MongoDB, Kubernetes.",0.4777730063010343,0,role data scientist experience 12 year experience data scientist education self teach developer skill node.js ci cd scikit learn postgresql git,look devops engineer expertise sql flask mongodb kubernetes,0.0,0.5850773050759676
69,"Role: Frontend Developer. Experience: 2 years of experience in Frontend Developer.. Education: Self-taught Developer. Skills: SQL, Ansible, Data Analysis, DevOps, Pandas, Cloud Computing, C++.","Looking for a DevOps Engineer with expertise in React, GitHub, Linux, REST API, Angular, PostgreSQL, Java.",0.2774195167841405,0,role frontend developer experience 2 year experience frontend developer education self teach developer skill sql ansible data analysis devops pandas cloud computing c++,look devops engineer expertise react github linux rest api angular postgresql java,0.125,0.7158607481676579
70,"Role: Data Scientist. Experience: 9 years of experience in Data Scientist.. Education: PhD in AI. Skills: Keras, JavaScript, GraphQL, TypeScript, NoSQL, Scrum.","Looking for a Software Engineer with expertise in Excel, Jenkins, Hadoop, Data Analysis, REST API, GitHub, Machine Learning.",0.2775623705657088,0,role data scientist experience 9 year experience data scientist education phd ai skill keras javascript graphql typescript nosql scrum,look software engineer expertise excel jenkins hadoop data analysis rest api github machine learning,0.0,0.7251964439520459
71,"Role: ML Engineer. Experience: 2 years of experience in ML Engineer.. Education: Self-taught Developer. Skills: JavaScript, Hadoop, Jenkins, Spark.","Looking for a Software Engineer with expertise in Computer Vision, Agile, Tableau, Redis.",0.2526760832892479,0,role ml engineer experience 2 year experience ml engineer education self teach developer skill javascript hadoop jenkins spark,look software engineer expertise computer vision agile tableau redis,0.0,0.6852239348608168
72,"Role: Data Scientist. Experience: 8 years of experience in Data Scientist.. Education: Self-taught Developer. Skills: Angular, Redis, HTML, CI/CD, Ansible, Hadoop, Spark.","Looking for a ML Engineer with expertise in CSS, GitHub, DevOps, Power BI, GCP, Deep Learning, HTML.",0.2070853752714541,0,role data scientist experience 8 year experience data scientist education self teach developer skill angular redis html ci cd ansible hadoop spark,look ml engineer expertise css github devops power bi gcp deep learning html,0.14285714285714285,0.680073361657609
73,"Role: DevOps Engineer. Experience: 8 years of experience in DevOps Engineer.. Education: BS in Computer Science. Skills: Django, REST API, Redis.","Looking for a Data Scientist with expertise in Angular, Scikit-Learn, MongoDB, NoSQL.",0.1771507981676442,0,role devops engineer experience 8 year experience devops engineer education bs computer science skill django rest api redis,look data scientist expertise angular scikit learn mongodb nosql,0.0,0.719923678336677
74,"Role: Data Scientist. Experience: 9 years of experience in Data Scientist.. Education: PhD in AI. Skills: Data Analysis, JavaScript, Data Science.","Looking for a ML Engineer with expertise in Excel, DevOps, C#, Node.js.",0.1703412107653551,0,role data scientist experience 9 year experience data scientist education phd ai skill data analysis javascript data science,look ml engineer expertise excel devops c node.js,0.0,0.6148206375199674
75,"Role: Data Scientist. Experience: 8 years of experience in Data Scientist.. Education: BS in Computer Science. Skills: Keras, Git, Python.","Looking for a ML Engineer with expertise in Pandas, TensorFlow, Node.js, Kubernetes, Vue.",0.0300455940450362,0,role data scientist experience 8 year experience data scientist education bs computer science skill keras git python,look ml engineer expertise pandas tensorflow node.js kubernetes vue,0.0,0.5452755623854009
76,"Role: Frontend Developer. Experience: 8 years of experience in Frontend Developer.. Education: MS in Data Science. Skills: Data Analysis, Git, Problem Solving.","Looking for a ML Engineer with expertise in Git, REST API, Hadoop, Node.js, Project Management, Keras, Excel.",0.1521703924359585,0,role frontend developer experience 8 year experience frontend developer education ms data science skill data analysis git problem solving,look ml engineer expertise git rest api hadoop node.js project management keras excel,0.14285714285714285,0.7426077929597377
77,"Role: DevOps Engineer. Experience: 11 years of experience in DevOps Engineer.. Education: BS in Computer Science. Skills: FastAPI, GraphQL, Microservices, C#, Python, Data Science.","Looking for a ML Engineer with expertise in GitHub, Pandas, React, NoSQL, Spark, Express.",0.231922848252998,0,role devops engineer experience 11 year experience devops engineer education bs computer science skill fastapi graphql microservices c python data science,look ml engineer expertise github pandas react nosql spark express,0.0,0.641511887773634
78,"Role: Software Engineer. Experience: 10 years of experience in Software Engineer.. Education: PhD in AI. Skills: TypeScript, Tableau, Machine Learning, Cloud Computing.","Looking for a Data Scientist with expertise in HTML, Docker, Microservices, Scrum, MySQL.",0.1566521977613189,0,role software engineer experience 10 year experience software engineer education phd ai skill typescript tableau machine learning cloud computing,look data scientist expertise html docker microservices scrum mysql,0.0,0.5687023715455094
79,"Role: Data Scientist. Experience: 8 years of experience in Data Scientist.. Education: BS in Computer Science. Skills: Project Management, Python, Agile, Microservices.","Looking for a Frontend Developer with expertise in Docker, JavaScript, Angular, Elasticsearch.",0.0209943311216675,0,role data scientist experience 8 year experience data scientist education bs computer science skill project management python agile microservices,look frontend developer expertise docker javascript angular elasticsearch,0.0,0.5552577873803795
80,"Role: Frontend Developer. Experience: 7 years of experience in Frontend Developer.. Education: Self-taught Developer. Skills: Tableau, Excel, Hadoop, REST API, TypeScript.","Looking for a ML Engineer with expertise in NLP, Flask, Git, Scrum, Tableau.",0.3272425447723416,0,role frontend developer experience 7 year experience frontend developer education self teach developer skill tableau excel hadoop rest api typescript,look ml engineer expertise nlp flask git scrum tableau,0.2,0.6659860352952811
